Name,Brand,Price,Product_URL,Image_URL
Sneakers mit M-Patch,MSGM,270 €,https://www.farfetch.com//de/shopping/men/msgm-sneakers-mit-m-patch-item-15546971.aspx,https://cdn-images.farfetch-contents.com/15/55/69/83/15556983_28080760_300.jpg
Sneakers mit M-Patch,MSGM,257 €,https://www.farfetch.com//de/shopping/men/msgm-sneakers-mit-m-patch-item-15546970.aspx,https://cdn-images.farfetch-contents.com/15/55/69/83/15556983_28080759_300.jpg
'Temple S' Sneakers,Philippe Model Paris,295 €,https://www.farfetch.com//de/shopping/men/philippe-model-paris-temple-s-sneakers-item-15546895.aspx,https://cdn-images.farfetch-contents.com/15/55/69/82/15556982_28080743_300.jpg
Klassische Sneakers,LANVIN,496 €,https://www.farfetch.com//de/shopping/men/lanvin-klassische-sneakers-item-15546884.aspx,https://cdn-images.farfetch-contents.com/15/55/69/82/15556982_28080752_300.jpg
Vans x National Geographic 'Era' Sneakers,Vans,74 €,https://www.farfetch.com//de/shopping/men/vans-vans-x-national-geographic-era-sneakers-item-15546790.aspx,https://cdn-images.farfetch-contents.com/15/54/67/90/15546790_28321647_300.jpg
'SK8 National Geographic' High-Top-Sneakers,Vans,86 €,https://www.farfetch.com//de/shopping/men/vans-sk8-national-geographic-high-top-sneakers-item-15546789.aspx,https://cdn-images.farfetch-contents.com/15/54/67/90/15546790_28318959_300.jpg
Sock-Sneakers mit Logo,Moschino,295 €,https://www.farfetch.com//de/shopping/men/moschino-sock-sneakers-mit-logo-item-15546788.aspx,https://cdn-images.farfetch-contents.com/15/54/67/89/15546789_28321643_300.jpg
Stiefel mit Fransen,Toga Virilis,475 €,https://www.farfetch.com//de/shopping/men/toga-virilis-stiefel-mit-fransen-item-15546659.aspx,https://cdn-images.farfetch-contents.com/15/54/67/89/15546789_28318958_300.jpg
Loafer mit Schnalle,Toga Virilis,350 €,https://www.farfetch.com//de/shopping/men/toga-virilis-loafer-mit-schnalle-item-15546655.aspx,https://cdn-images.farfetch-contents.com/15/54/67/88/15546788_27947350_300.jpg
Knöchelhohe Schnürstiefel,Marsèll,798 €,https://www.farfetch.com//de/shopping/men/marsell-knochelhohe-schnurstiefel-item-15546646.aspx,https://cdn-images.farfetch-contents.com/15/54/67/88/15546788_27947349_300.jpg
Stiefel mit geriffelter Sohle,Marsèll,798 €,https://www.farfetch.com//de/shopping/men/marsell-stiefel-mit-geriffelter-sohle-item-15546645.aspx,https://cdn-images.farfetch-contents.com/15/54/66/59/15546659_28256549_300.jpg
'Dunk' Sneakers,Axel Arigato,177 €,https://www.farfetch.com//de/shopping/men/axel-arigato-dunk-sneakers-item-15546591.aspx,https://cdn-images.farfetch-contents.com/15/54/66/59/15546659_28256551_300.jpg
'Techno Stretch' Sneakers,Prada,850 €,https://www.farfetch.com//de/shopping/men/prada-techno-stretch-sneakers-item-15546574.aspx,https://cdn-images.farfetch-contents.com/15/54/66/55/15546655_28071375_300.jpg
Sneakers mit Logo-Prägung,Prada,590 €,https://www.farfetch.com//de/shopping/men/prada-sneakers-mit-logo-pragung-item-15546573.aspx,https://cdn-images.farfetch-contents.com/15/54/66/55/15546655_28071377_300.jpg
Sneakers mit Logo-Ferse,BOSS,196 €,https://www.farfetch.com//de/shopping/men/boss-sneakers-mit-logo-ferse-item-15546550.aspx,https://cdn-images.farfetch-contents.com/15/54/66/46/15546646_29617069_300.jpg
'Graddfa AKH' Sneakers,adidas by Craig Green,296 €,https://www.farfetch.com//de/shopping/men/adidas-by-craig-green-graddfa-akh-sneakers-item-15546460.aspx,https://cdn-images.farfetch-contents.com/15/54/66/46/15546646_29615823_300.jpg
Valentino Garavani Bikerstiefel,Valentino Garavani,850 €,https://www.farfetch.com//de/shopping/men/valentino-garavani-valentino-garavani-bikerstiefel-item-15546324.aspx,https://cdn-images.farfetch-contents.com/15/54/66/45/15546645_28201430_300.jpg
'Oversized' Sneakers,Alexander McQueen,805 €,https://www.farfetch.com//de/shopping/men/alexander-mcqueen-oversized-sneakers-item-15546236.aspx,https://cdn-images.farfetch-contents.com/15/54/66/45/15546645_28202596_300.jpg
'Blazer' Sneakers,Nike,90 €,https://www.farfetch.com//de/shopping/men/nike-blazer-sneakers-item-15546228.aspx,https://cdn-images.farfetch-contents.com/15/54/65/91/15546591_27875621_300.jpg
Sneakers mit Logo-Patch,Prada,590 €,https://www.farfetch.com//de/shopping/men/prada-sneakers-mit-logo-patch-item-15546095.aspx,https://cdn-images.farfetch-contents.com/15/54/65/91/15546591_27875620_300.jpg
Sneakers mit Logo-Patch,Prada,470 €,https://www.farfetch.com//de/shopping/men/prada-sneakers-mit-logo-patch-item-15546025.aspx,https://cdn-images.farfetch-contents.com/15/54/65/74/15546574_28127401_300.jpg
'Hybrid' Schnürstiefel,Alexander McQueen,590 €,https://www.farfetch.com//de/shopping/men/alexander-mcqueen-hybrid-schnurstiefel-item-15546016.aspx,https://cdn-images.farfetch-contents.com/15/54/65/74/15546574_28127402_300.jpg
Valentino Garavani VLTN Pantoletten,Valentino Garavani,220 €,https://www.farfetch.com//de/shopping/men/valentino-garavani-valentino-garavani-vltn-pantoletten-item-15545893.aspx,https://cdn-images.farfetch-contents.com/15/54/65/73/15546573_28127399_300.jpg
Valentino Garavani 'Giggies' Sneakers,Valentino Garavani,550 €,https://www.farfetch.com//de/shopping/men/valentino-garavani-valentino-garavani-giggies-sneakers-item-15545807.aspx,https://cdn-images.farfetch-contents.com/15/54/65/73/15546573_28127397_300.jpg
Sneakers mit Logo-Patch,Prada,590 €,https://www.farfetch.com//de/shopping/men/prada-sneakers-mit-logo-patch-item-15545786.aspx,https://cdn-images.farfetch-contents.com/15/54/65/50/15546550_27857931_300.jpg
Valentino Garavani VLTN Pantoletten,Valentino Garavani,420 €,https://www.farfetch.com//de/shopping/men/valentino-garavani-valentino-garavani-vltn-pantoletten-item-15545784.aspx,https://cdn-images.farfetch-contents.com/15/54/65/50/15546550_27857930_300.jpg
Sneakers mit Logo-Patch,Prada,590 €,https://www.farfetch.com//de/shopping/men/prada-sneakers-mit-logo-patch-item-15545779.aspx,https://cdn-images.farfetch-contents.com/15/54/64/60/15546460_27833806_300.jpg
'Made in UK 1530' Sneakers,New Balance,214 €,https://www.farfetch.com//de/shopping/men/new-balance-made-in-uk-1530-sneakers-item-15545762.aspx,https://cdn-images.farfetch-contents.com/15/54/64/60/15546460_27831821_300.jpg
'Tradi Zori' Flip-Flops,Mastermind World,204 €,https://www.farfetch.com//de/shopping/men/mastermind-world-tradi-zori-flip-flops-item-15545752.aspx,https://cdn-images.farfetch-contents.com/15/54/63/24/15546324_27870820_300.jpg
Zweifarbige Flip-Flops,Mastermind World,104 €,https://www.farfetch.com//de/shopping/men/mastermind-world-zweifarbige-flip-flops-item-15545747.aspx,https://cdn-images.farfetch-contents.com/15/54/63/24/15546324_27870822_300.jpg
Sneakers mit Kontrasteinsatz,Alexander McQueen,550 €,https://www.farfetch.com//de/shopping/men/alexander-mcqueen-sneakers-mit-kontrasteinsatz-item-15545534.aspx,https://cdn-images.farfetch-contents.com/15/54/62/36/15546236_27837640_300.jpg
'Tread Slick' Sneakers,Alexander McQueen,490 €,https://www.farfetch.com//de/shopping/men/alexander-mcqueen-tread-slick-sneakers-item-15545417.aspx,https://cdn-images.farfetch-contents.com/15/54/62/36/15546236_27841744_300.jpg
Schuhputz-Set,Salvatore Ferragamo,395 €,https://www.farfetch.com//de/shopping/men/salvatore-ferragamo-schuhputz-set-item-15544983.aspx,https://cdn-images.farfetch-contents.com/15/54/62/28/15546228_27995918_300.jpg
'Ultraboost 19M' Sneakers,adidas,160 €,https://www.farfetch.com//de/shopping/men/adidas-ultraboost-19m-sneakers-item-15544867.aspx,https://cdn-images.farfetch-contents.com/15/54/62/28/15546228_27992531_300.jpg
Slip-On-Sneakers mit Tigerstickerei,Kenzo,192 €,https://www.farfetch.com//de/shopping/men/kenzo-slip-on-sneakers-mit-tigerstickerei-item-15544733.aspx,https://cdn-images.farfetch-contents.com/15/54/60/95/15546095_27900627_300.jpg
Chelsea-Boots,Toga Virilis,475 €,https://www.farfetch.com//de/shopping/men/toga-virilis-chelsea-boots-item-15544707.aspx,https://cdn-images.farfetch-contents.com/15/54/60/95/15546095_27901147_300.jpg
Stiefel mit Schnürung,Toga Virilis,525 €,https://www.farfetch.com//de/shopping/men/toga-virilis-stiefel-mit-schnurung-item-15544704.aspx,https://cdn-images.farfetch-contents.com/15/54/60/25/15546025_27877732_300.jpg
Stiefeletten mit Schnalle,Toga Virilis,525 €,https://www.farfetch.com//de/shopping/men/toga-virilis-stiefeletten-mit-schnalle-item-15544701.aspx,https://cdn-images.farfetch-contents.com/15/54/60/25/15546025_27878559_300.jpg
Derby-Schuhe,Toga Virilis,395 €,https://www.farfetch.com//de/shopping/men/toga-virilis-derby-schuhe-item-15544690.aspx,https://cdn-images.farfetch-contents.com/15/54/60/16/15546016_27995656_300.jpg
Loafer mit Schnalle,Toga Virilis,390 €,https://www.farfetch.com//de/shopping/men/toga-virilis-loafer-mit-schnalle-item-15544684.aspx,https://cdn-images.farfetch-contents.com/15/54/60/16/15546016_27995654_300.jpg
'Cosmopool Tenn' Sneakers,BOSS,195 €,https://www.farfetch.com//de/shopping/men/boss-cosmopool-tenn-sneakers-item-15544259.aspx,https://cdn-images.farfetch-contents.com/15/54/58/93/15545893_27837820_300.jpg
snakeskin lace-up trainers,Philipp Plein,1.498 €,https://www.farfetch.com//de/shopping/men/philipp-plein-snakeskin-lace-up-trainers-item-15544156.aspx,https://cdn-images.farfetch-contents.com/15/54/58/93/15545893_27837821_300.jpg
Sneakers mit Totenkopf-Patch,Philipp Plein,550 €,https://www.farfetch.com//de/shopping/men/philipp-plein-sneakers-mit-totenkopf-patch-item-15544152.aspx,https://cdn-images.farfetch-contents.com/15/54/58/07/15545807_27837814_300.jpg
Sneakers mit Totenkopf-Patch,Philipp Plein,550 €,https://www.farfetch.com//de/shopping/men/philipp-plein-sneakers-mit-totenkopf-patch-item-15544146.aspx,https://cdn-images.farfetch-contents.com/15/54/58/07/15545807_27841951_300.jpg
Sneakers mit Totenkopf,Philipp Plein,550 €,https://www.farfetch.com//de/shopping/men/philipp-plein-sneakers-mit-totenkopf-item-15544137.aspx,https://cdn-images.farfetch-contents.com/15/54/57/86/15545786_27878553_300.jpg
Sneakers mit Logo-Patch,Philipp Plein,498 €,https://www.farfetch.com//de/shopping/men/philipp-plein-sneakers-mit-logo-patch-item-15544087.aspx,https://cdn-images.farfetch-contents.com/15/54/57/86/15545786_27878555_300.jpg
High-Top-Sneakers mit Totenkopf,Philipp Plein,650 €,https://www.farfetch.com//de/shopping/men/philipp-plein-high-top-sneakers-mit-totenkopf-item-15544081.aspx,https://cdn-images.farfetch-contents.com/15/54/57/84/15545784_27837813_300.jpg
High-Top-Sneakers mit Totenkopf,Philipp Plein,650 €,https://www.farfetch.com//de/shopping/men/philipp-plein-high-top-sneakers-mit-totenkopf-item-15544079.aspx,https://cdn-images.farfetch-contents.com/15/54/57/84/15545784_27842377_300.jpg
Bestickte High-Top-Sneakers,Philipp Plein,650 €,https://www.farfetch.com//de/shopping/men/philipp-plein-bestickte-high-top-sneakers-item-15544078.aspx,https://cdn-images.farfetch-contents.com/15/54/57/79/15545779_27900588_300.jpg
Bestickte High-Top-Sneakers,Philipp Plein,650 €,https://www.farfetch.com//de/shopping/men/philipp-plein-bestickte-high-top-sneakers-item-15544077.aspx,https://cdn-images.farfetch-contents.com/15/54/57/79/15545779_27901117_300.jpg
'Phantom Kick$' High-Top-Sneakers,Philipp Plein,1.498 €,https://www.farfetch.com//de/shopping/men/philipp-plein-phantom-kick-high-top-sneakers-item-15544064.aspx,https://cdn-images.farfetch-contents.com/15/54/57/62/15545762_28042385_300.jpg
Sneakers mit Kristallflammen,Philipp Plein,1.498 €,https://www.farfetch.com//de/shopping/men/philipp-plein-sneakers-mit-kristallflammen-item-15544062.aspx,https://cdn-images.farfetch-contents.com/15/54/57/62/15545762_28042386_300.jpg
'Runner Hexagon' Sneakers,Philipp Plein,750 €,https://www.farfetch.com//de/shopping/men/philipp-plein-runner-hexagon-sneakers-item-15544061.aspx,https://cdn-images.farfetch-contents.com/15/54/57/52/15545752_27931542_300.jpg
'Phantom Kick$' Sneakers mit Farbklecksen,Philipp Plein,750 €,https://www.farfetch.com//de/shopping/men/philipp-plein-phantom-kick-sneakers-mit-farbklecksen-item-15544058.aspx,https://cdn-images.farfetch-contents.com/15/54/57/52/15545752_27931543_300.jpg
'Phantom Kick$' Sneakers mit Farbklecksen,Philipp Plein,750 €,https://www.farfetch.com//de/shopping/men/philipp-plein-phantom-kick-sneakers-mit-farbklecksen-item-15544052.aspx,https://cdn-images.farfetch-contents.com/15/54/57/47/15545747_27931539_300.jpg
'Phantom Kick$' Sneakers,Philipp Plein,498 €,https://www.farfetch.com//de/shopping/men/philipp-plein-phantom-kick-sneakers-item-15544005.aspx,https://cdn-images.farfetch-contents.com/15/54/57/47/15545747_27931537_300.jpg
'Phantom Kick$' Sneakers,Philipp Plein,498 €,https://www.farfetch.com//de/shopping/men/philipp-plein-phantom-kick-sneakers-item-15544001.aspx,https://cdn-images.farfetch-contents.com/15/54/55/34/15545534_27995641_300.jpg
'Monster 0.2' High-Top-Sneakers,Philipp Plein,750 €,https://www.farfetch.com//de/shopping/men/philipp-plein-monster-02-high-top-sneakers-item-15543922.aspx,https://cdn-images.farfetch-contents.com/15/54/55/34/15545534_27995643_300.jpg
'Monster 0.2' High-Top-Sneakers,Philipp Plein,750 €,https://www.farfetch.com//de/shopping/men/philipp-plein-monster-02-high-top-sneakers-item-15543915.aspx,https://cdn-images.farfetch-contents.com/15/54/54/17/15545417_27995637_300.jpg
'King Plein' Sneakers,Philipp Plein,498 €,https://www.farfetch.com//de/shopping/men/philipp-plein-king-plein-sneakers-item-15543906.aspx,https://cdn-images.farfetch-contents.com/15/54/54/17/15545417_27995636_300.jpg
Sneakers mit Totenkopf-Print,Philipp Plein,570 €,https://www.farfetch.com//de/shopping/men/philipp-plein-sneakers-mit-totenkopf-print-item-15543884.aspx,https://cdn-images.farfetch-contents.com/15/54/49/83/15544983_27911170_300.jpg
'Skull Plate' Sneakers,Philipp Plein,475 €,https://www.farfetch.com//de/shopping/men/philipp-plein-skull-plate-sneakers-item-15543876.aspx,https://cdn-images.farfetch-contents.com/15/54/49/83/15544983_27912155_300.jpg
Valentino Garavani Sneakers mit Camouflage-Print,Valentino Garavani,490 €,https://www.farfetch.com//de/shopping/men/valentino-garavani-valentino-garavani-sneakers-mit-camouflage-print-item-15543869.aspx,https://cdn-images.farfetch-contents.com/15/54/48/67/15544867_28660844_300.jpg
'Hexagon' Sneakers,Philipp Plein,650 €,https://www.farfetch.com//de/shopping/men/philipp-plein-hexagon-sneakers-item-15543868.aspx,https://cdn-images.farfetch-contents.com/15/54/48/67/15544867_28660843_300.jpg
High-Top-Sneakers,Philipp Plein,598 €,https://www.farfetch.com//de/shopping/men/philipp-plein-high-top-sneakers-item-15543809.aspx,https://cdn-images.farfetch-contents.com/15/54/47/33/15544733_27994726_300.jpg
High-Top-Sneakers mit Totenkopf,Philipp Plein,598 €,https://www.farfetch.com//de/shopping/men/philipp-plein-high-top-sneakers-mit-totenkopf-item-15543808.aspx,https://cdn-images.farfetch-contents.com/15/54/47/33/15544733_27992529_300.jpg
High-Top-Sneakers mit Totenkopf,Philipp Plein,598 €,https://www.farfetch.com//de/shopping/men/philipp-plein-high-top-sneakers-mit-totenkopf-item-15543805.aspx,https://cdn-images.farfetch-contents.com/15/54/47/07/15544707_28070474_300.jpg
Sneakers mit Kontrastferse,Philipp Plein,535 €,https://www.farfetch.com//de/shopping/men/philipp-plein-sneakers-mit-kontrastferse-item-15543797.aspx,https://cdn-images.farfetch-contents.com/15/54/47/07/15544707_28070475_300.jpg
High-Top-Sneakers mit Totenkopf,Philipp Plein,875 €,https://www.farfetch.com//de/shopping/men/philipp-plein-high-top-sneakers-mit-totenkopf-item-15543777.aspx,https://cdn-images.farfetch-contents.com/15/54/47/04/15544704_28294088_300.jpg
Sneakers mit Logo-Print,Philipp Plein,598 €,https://www.farfetch.com//de/shopping/men/philipp-plein-sneakers-mit-logo-print-item-15543769.aspx,https://cdn-images.farfetch-contents.com/15/54/47/04/15544704_28294090_300.jpg
Sneakers mit Nieten,Philipp Plein,798 €,https://www.farfetch.com//de/shopping/men/philipp-plein-sneakers-mit-nieten-item-15543766.aspx,https://cdn-images.farfetch-contents.com/15/54/47/01/15544701_28067312_300.jpg
Sneakers mit Nieten,Philipp Plein,798 €,https://www.farfetch.com//de/shopping/men/philipp-plein-sneakers-mit-nieten-item-15543765.aspx,https://cdn-images.farfetch-contents.com/15/54/47/01/15544701_28067313_300.jpg
Sneakers mit Logo-Print,Philipp Plein,598 €,https://www.farfetch.com//de/shopping/men/philipp-plein-sneakers-mit-logo-print-item-15543764.aspx,https://cdn-images.farfetch-contents.com/15/54/46/90/15544690_28071374_300.jpg
Klassische Sneakers,Philipp Plein,522 €,https://www.farfetch.com//de/shopping/men/philipp-plein-klassische-sneakers-item-15543754.aspx,https://cdn-images.farfetch-contents.com/15/54/46/90/15544690_28070473_300.jpg
Sneakers mit Schnürung,Hogan,385 €,https://www.farfetch.com//de/shopping/men/hogan-sneakers-mit-schnurung-item-15543422.aspx,https://cdn-images.farfetch-contents.com/15/54/46/84/15544684_28070468_300.jpg
Klassische Sneakers,LANVIN,374 €,https://www.farfetch.com//de/shopping/men/lanvin-klassische-sneakers-item-15542824.aspx,https://cdn-images.farfetch-contents.com/15/54/46/84/15544684_28070469_300.jpg
'DBB1' Sneakers,LANVIN,374 €,https://www.farfetch.com//de/shopping/men/lanvin-dbb1-sneakers-item-15542819.aspx,https://cdn-images.farfetch-contents.com/15/54/42/59/15544259_28086872_300.jpg
'Bumper' Sneakers,LANVIN,496 €,https://www.farfetch.com//de/shopping/men/lanvin-bumper-sneakers-item-15542804.aspx,https://cdn-images.farfetch-contents.com/15/54/42/59/15544259_28086875_300.jpg
Gestrickte Sneakers,PS Paul Smith,185 €,https://www.farfetch.com//de/shopping/men/ps-paul-smith-gestrickte-sneakers-item-15542707.aspx,https://cdn-images.farfetch-contents.com/15/54/41/56/15544156_29082980_300.jpg
Sneakers mit Logo-Print,Moschino,295 €,https://www.farfetch.com//de/shopping/men/moschino-sneakers-mit-logo-print-item-15542570.aspx,https://cdn-images.farfetch-contents.com/15/54/41/56/15544156_29082979_300.jpg
'Oversized' Sneakers,Alexander McQueen,425 €,https://www.farfetch.com//de/shopping/men/alexander-mcqueen-oversized-sneakers-item-15542323.aspx,https://cdn-images.farfetch-contents.com/15/54/41/52/15544152_28400264_300.jpg
'N9000' Sneakers mit dicker Sohle,Diadora,199 €,https://www.farfetch.com//de/shopping/men/diadora-n9000-sneakers-mit-dicker-sohle-item-15542313.aspx,https://cdn-images.farfetch-contents.com/15/54/41/52/15544152_28401487_300.jpg
Schnürstiefel aus Leder,Alexander McQueen,550 €,https://www.farfetch.com//de/shopping/men/alexander-mcqueen-schnurstiefel-aus-leder-item-15542309.aspx,https://cdn-images.farfetch-contents.com/15/54/41/46/15544146_28401475_300.jpg
Chelsea-Boots,Alexander McQueen,550 €,https://www.farfetch.com//de/shopping/men/alexander-mcqueen-chelsea-boots-item-15542306.aspx,https://cdn-images.farfetch-contents.com/15/54/41/46/15544146_28399615_300.jpg
'Casual Imperiale' Derby-Schuhe,Brunello Cucinelli,750 €,https://www.farfetch.com//de/shopping/men/brunello-cucinelli-casual-imperiale-derby-schuhe-item-15541845.aspx,https://cdn-images.farfetch-contents.com/15/54/41/37/15544137_28952525_300.jpg
Sandalen mit Schnallen,Toga Virilis,395 €,https://www.farfetch.com//de/shopping/men/toga-virilis-sandalen-mit-schnallen-item-15541665.aspx,https://cdn-images.farfetch-contents.com/15/54/41/37/15544137_28952527_300.jpg
Chelsea-Boots aus Wildleder,Toga Virilis,425 €,https://www.farfetch.com//de/shopping/men/toga-virilis-chelsea-boots-aus-wildleder-item-15541662.aspx,https://cdn-images.farfetch-contents.com/15/54/40/87/15544087_28767915_300.jpg
Monk-Schuhe mit Webmuster,Toga Virilis,425 €,https://www.farfetch.com//de/shopping/men/toga-virilis-monk-schuhe-mit-webmuster-item-15541634.aspx,https://cdn-images.farfetch-contents.com/15/54/40/87/15544087_28767917_300.jpg
Stiefel mit Fransen,Toga Virilis,425 €,https://www.farfetch.com//de/shopping/men/toga-virilis-stiefel-mit-fransen-item-15541630.aspx,https://cdn-images.farfetch-contents.com/15/54/40/81/15544081_28401425_300.jpg
Sneakers mit Totenkopf-Patch,Philipp Plein,550 €,https://www.farfetch.com//de/shopping/men/philipp-plein-sneakers-mit-totenkopf-patch-item-15541467.aspx,https://cdn-images.farfetch-contents.com/15/54/40/81/15544081_28400258_300.jpg
Sneakers mit Logo-Patch,Philipp Plein,498 €,https://www.farfetch.com//de/shopping/men/philipp-plein-sneakers-mit-logo-patch-item-15541464.aspx,https://cdn-images.farfetch-contents.com/15/54/40/79/15544079_28401410_300.jpg
High-Top-Sneakers mit Totenkopf,Philipp Plein,650 €,https://www.farfetch.com//de/shopping/men/philipp-plein-high-top-sneakers-mit-totenkopf-item-15541458.aspx,https://cdn-images.farfetch-contents.com/15/54/40/79/15544079_28401413_300.jpg
'Money Beast' High-Top-Sneakers,Philipp Plein,4.998 €,https://www.farfetch.com//de/shopping/men/philipp-plein-money-beast-high-top-sneakers-item-15541447.aspx,https://cdn-images.farfetch-contents.com/15/54/40/78/15544078_27846431_300.jpg
Sneakers mit Totenkopf-Print,Philipp Plein,570 €,https://www.farfetch.com//de/shopping/men/philipp-plein-sneakers-mit-totenkopf-print-item-15541407.aspx,https://cdn-images.farfetch-contents.com/15/54/40/78/15544078_27846432_300.jpg
'Hexagon' High-Top-Sneakers,Philipp Plein,550 €,https://www.farfetch.com//de/shopping/men/philipp-plein-hexagon-high-top-sneakers-item-15541387.aspx,https://cdn-images.farfetch-contents.com/15/54/40/77/15544077_27846428_300.jpg
High-Top-Sneakers,Philipp Plein,550 €,https://www.farfetch.com//de/shopping/men/philipp-plein-high-top-sneakers-item-15541384.aspx,https://cdn-images.farfetch-contents.com/15/54/40/77/15544077_27846429_300.jpg
'Hexagon' High-Top-Sneakers,Philipp Plein,550 €,https://www.farfetch.com//de/shopping/men/philipp-plein-hexagon-high-top-sneakers-item-15541383.aspx,https://cdn-images.farfetch-contents.com/15/54/40/64/15544064_28922243_300.jpg
'Hexagon' Sneakers,Philipp Plein,650 €,https://www.farfetch.com//de/shopping/men/philipp-plein-hexagon-sneakers-item-15541379.aspx,https://cdn-images.farfetch-contents.com/15/54/40/64/15544064_28922244_300.jpg
High-Top-Sneakers mit Totenkopf,Philipp Plein,598 €,https://www.farfetch.com//de/shopping/men/philipp-plein-high-top-sneakers-mit-totenkopf-item-15541376.aspx,https://cdn-images.farfetch-contents.com/15/54/40/62/15544062_28912986_300.jpg
High-Top-Sneakers mit Totenkopf,Philipp Plein,598 €,https://www.farfetch.com//de/shopping/men/philipp-plein-high-top-sneakers-mit-totenkopf-item-15541375.aspx,https://cdn-images.farfetch-contents.com/15/54/40/62/15544062_28916849_300.jpg
Sneakers mit Logo-Print,Versace Jeans Couture,212 €,https://www.farfetch.com//de/shopping/men/versace-jeans-couture-sneakers-mit-logo-print-item-15541370.aspx,https://cdn-images.farfetch-contents.com/15/54/40/61/15544061_27846424_300.jpg
Sneakers mit Logo-Print,Versace Jeans Couture,192 €,https://www.farfetch.com//de/shopping/men/versace-jeans-couture-sneakers-mit-logo-print-item-15541369.aspx,https://cdn-images.farfetch-contents.com/15/54/40/61/15544061_27846423_300.jpg
Klassische Sneakers,Philipp Plein,498 €,https://www.farfetch.com//de/shopping/men/philipp-plein-klassische-sneakers-item-15541347.aspx,https://cdn-images.farfetch-contents.com/15/54/40/58/15544058_27846410_300.jpg
Knöchelhohe Schnürstiefel,Moschino,495 €,https://www.farfetch.com//de/shopping/men/moschino-knochelhohe-schnurstiefel-item-15541026.aspx,https://cdn-images.farfetch-contents.com/15/54/40/58/15544058_27846411_300.jpg
Sneakers mit Klettverschluss,Moschino,395 €,https://www.farfetch.com//de/shopping/men/moschino-sneakers-mit-klettverschluss-item-15541025.aspx,https://cdn-images.farfetch-contents.com/15/54/40/52/15544052_27846395_300.jpg
Sneakers mit Netzeinsatz,Moschino,295 €,https://www.farfetch.com//de/shopping/men/moschino-sneakers-mit-netzeinsatz-item-15541023.aspx,https://cdn-images.farfetch-contents.com/15/54/40/52/15544052_27846398_300.jpg
'Teddy' Sneakers,Moschino,295 €,https://www.farfetch.com//de/shopping/men/moschino-teddy-sneakers-item-15541022.aspx,https://cdn-images.farfetch-contents.com/15/54/40/05/15544005_27846359_300.jpg
Sneakers mit Logo-Patch,Moschino,295 €,https://www.farfetch.com//de/shopping/men/moschino-sneakers-mit-logo-patch-item-15541021.aspx,https://cdn-images.farfetch-contents.com/15/54/40/05/15544005_27846358_300.jpg
Sneakers mit Camouflage-Print,Moschino,310 €,https://www.farfetch.com//de/shopping/men/moschino-sneakers-mit-camouflage-print-item-15541019.aspx,https://cdn-images.farfetch-contents.com/15/54/40/01/15544001_28916845_300.jpg
'Phantom Kick$' High-Top-Sneakers,Philipp Plein,998 €,https://www.farfetch.com//de/shopping/men/philipp-plein-phantom-kick-high-top-sneakers-item-15540312.aspx,https://cdn-images.farfetch-contents.com/15/54/40/01/15544001_28916843_300.jpg
'Hexagon' Sneakers,Philipp Plein,750 €,https://www.farfetch.com//de/shopping/men/philipp-plein-hexagon-sneakers-item-15540310.aspx,https://cdn-images.farfetch-contents.com/15/54/39/22/15543922_29720262_300.jpg
'Phantom Kick$' Sneakers,Philipp Plein,498 €,https://www.farfetch.com//de/shopping/men/philipp-plein-phantom-kick-sneakers-item-15540306.aspx,https://cdn-images.farfetch-contents.com/15/54/39/22/15543922_29719732_300.jpg
'Phantom Kick$' High-Top-Sneakers,Philipp Plein,875 €,https://www.farfetch.com//de/shopping/men/philipp-plein-phantom-kick-high-top-sneakers-item-15540304.aspx,https://cdn-images.farfetch-contents.com/15/54/39/15/15543915_29720260_300.jpg
Sneakers mit Kontrastferse,Philipp Plein,535 €,https://www.farfetch.com//de/shopping/men/philipp-plein-sneakers-mit-kontrastferse-item-15540303.aspx,https://cdn-images.farfetch-contents.com/15/54/39/15/15543915_29719730_300.jpg
Sneakers mit Totenkopfschild,Philipp Plein,533 €,https://www.farfetch.com//de/shopping/men/philipp-plein-sneakers-mit-totenkopfschild-item-15540299.aspx,https://cdn-images.farfetch-contents.com/15/54/39/06/15543906_28922227_300.jpg
'Performa' High-Top-Sneakers,Rick Owens,805 €,https://www.farfetch.com//de/shopping/men/rick-owens-performa-high-top-sneakers-item-15540217.aspx,https://cdn-images.farfetch-contents.com/15/54/39/06/15543906_28922226_300.jpg
'Performa' High-Top-Sneakers,Rick Owens,800 €,https://www.farfetch.com//de/shopping/men/rick-owens-performa-high-top-sneakers-item-15540214.aspx,https://cdn-images.farfetch-contents.com/15/54/38/84/15543884_28591295_300.jpg
Sneakers mit Besatzstreifen,Paul Smith,449 €,https://www.farfetch.com//de/shopping/men/paul-smith-sneakers-mit-besatzstreifen-item-15540160.aspx,https://cdn-images.farfetch-contents.com/15/54/38/84/15543884_28591292_300.jpg
Mokassins mit Gancini-Spange,Salvatore Ferragamo,566 €,https://www.farfetch.com//de/shopping/men/salvatore-ferragamo-mokassins-mit-gancini-spange-item-15540158.aspx,https://cdn-images.farfetch-contents.com/15/54/38/76/15543876_29281970_300.jpg
'Space Hippie 01' Sneakers,Nike,806 €,https://www.farfetch.com//de/shopping/men/nike-space-hippie-01-sneakers-item-15539675.aspx,https://cdn-images.farfetch-contents.com/15/54/38/76/15543876_29285174_300.jpg
